"REF_pm";"LIB_SECTEUR_ACTIVITE";"LIB_ACTIVITE";"LIB_PRODUIT";"BRANCHE";"LIB_SOUS_BRANCHE";"age_contract";"category";"candidate_product";"Bought";"score";"email"
"417864";"INTERMÉDIATION FINANCIÈRE";"INTERMÉDIATIONS FINANCIÈRES DIVERSES";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Finance & Assurance";"ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON";"0";"0.0";"ahmed10@gmail.com"
"418286";"";"NON DEFINI";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Other";"AUTOMOBILE";"1";"0.999999999958184";"ahmed10@gmail.com"
"418286";"";"NON DEFINI";"POLICE ABONNEMENT(FACULTE MARITIME)";"TRANSPORT";"TRANSPORT FACULTE MARITIME";"0.0";"Other";"POLICE ABONNEMENT(FACULTE MARITIME)";"1";"0.9412111316971944";"ahmed10@gmail.com"
"418286";"";"NON DEFINI";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Other";"RESPONSABILITE CIVILE";"0";"0.0069002104703591";"ahmed10@gmail.com"
"418286";"";"NON DEFINI";"POLICE ABONNEMENT(FACULTE MARITIME)";"TRANSPORT";"TRANSPORT FACULTE MARITIME";"0.0";"Other";"RESPONSABILITE CIVILE";"0";"0.0";"ahmed10@gmail.com"
"423487";"CONSTRUCTION";"CONSTRUCTION DE BÂTIMENTS DIVERS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"AUTOMOBILE";"1";"0.9999999999579908";"ahmed10@gmail.com"
"423487";"CONSTRUCTION";"CONSTRUCTION DE BÂTIMENTS DIVERS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"RESPONSABILITE DECENNALE";"0";"0.0923731306627286";"ahmed10@gmail.com"
"423487";"CONSTRUCTION";"CONSTRUCTION DE BÂTIMENTS DIVERS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"TOUS RISQUES CHANTIER";"0";"0.041286283837441";"ahmed10@gmail.com"
"423487";"CONSTRUCTION";"CONSTRUCTION DE BÂTIMENTS DIVERS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"RC ENTREPRISE DE BATIMENT ET TRAVAUX PUBLIC";"0";"0.0394284525852719";"ahmed10@gmail.com"
"423487";"CONSTRUCTION";"CONSTRUCTION DE BÂTIMENTS DIVERS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"MULTIRISQUES PROFESSIONNELLES";"0";"0.0";"ahmed10@gmail.com"
"424654";"FABRICATION DE MACHINES ET ÉQUIPEMENTS";"FABRICATION DE MOTEURS ET TURBINES";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"AUTOMOBILE";"1";"0.9999999999575584";"ahmed10@gmail.com"
"424654";"FABRICATION DE MACHINES ET ÉQUIPEMENTS";"FABRICATION DE MOTEURS ET TURBINES";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"AUTOMOBILE II";"1";"0.9824643236000484";"ahmed10@gmail.com"
"424654";"FABRICATION DE MACHINES ET ÉQUIPEMENTS";"FABRICATION DE MOTEURS ET TURBINES";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"RC ENTRPRISES INDUSTRIELLES";"0";"0.0865377385234705";"ahmed10@gmail.com"
"424654";"FABRICATION DE MACHINES ET ÉQUIPEMENTS";"FABRICATION DE MOTEURS ET TURBINES";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"BRIS DE MACHINES";"0";"0.0865377385234705";"ahmed10@gmail.com"
"424654";"FABRICATION DE MACHINES ET ÉQUIPEMENTS";"FABRICATION DE MOTEURS ET TURBINES";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"INCENDIE RISQUES INDUSTRIEL";"0";"0.0865377385234705";"ahmed10@gmail.com"
"424654";"FABRICATION DE MACHINES ET ÉQUIPEMENTS";"FABRICATION DE MOTEURS ET TURBINES";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"BRIS DE MACHINES";"0";"0.0";"ahmed10@gmail.com"
"424654";"FABRICATION DE MACHINES ET ÉQUIPEMENTS";"FABRICATION DE MOTEURS ET TURBINES";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"INCENDIE RISQUES INDUSTRIEL";"0";"0.0";"ahmed10@gmail.com"
"424654";"FABRICATION DE MACHINES ET ÉQUIPEMENTS";"FABRICATION DE MOTEURS ET TURBINES";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"RC ENTRPRISES INDUSTRIELLES";"0";"0.0";"ahmed10@gmail.com"
"425464";"";"NON DEFINI";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Other";"AUTOMOBILE";"1";"0.9999999999578936";"ahmed10@gmail.com"
"425464";"";"NON DEFINI";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Other";"RESPONSABILITE CIVILE";"0";"0.0";"ahmed10@gmail.com"
"426583";"FABRICATION DE MACHINES ET APPAREILS ÉLECTRIQUES";"FABRICATION DE FILS ET CÂBLES ISOLÉS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Industries & Manufacturing";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"1";"0.999999999948093";"ahmed10@gmail.com"
"426583";"FABRICATION DE MACHINES ET APPAREILS ÉLECTRIQUES";"FABRICATION DE FILS ET CÂBLES ISOLÉS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Industries & Manufacturing";"RC ENTRPRISES INDUSTRIELLES";"0";"0.0";"ahmed10@gmail.com"
"426583";"FABRICATION DE MACHINES ET APPAREILS ÉLECTRIQUES";"FABRICATION DE FILS ET CÂBLES ISOLÉS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Industries & Manufacturing";"BRIS DE MACHINES";"0";"0.0";"ahmed10@gmail.com"
"426583";"FABRICATION DE MACHINES ET APPAREILS ÉLECTRIQUES";"FABRICATION DE FILS ET CÂBLES ISOLÉS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Industries & Manufacturing";"INCENDIE RISQUES INDUSTRIEL";"0";"0.0";"ahmed10@gmail.com"
"42948";"ACTIVITÉS RÉCRÉATIVES, CULTURELLES ET SPORTIVES";"AUTRES SPECTACLES";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Public & Social Activities";"AUTOMOBILE II";"1";"0.9999999999517905";"ahmed10@gmail.com"
"42948";"ACTIVITÉS RÉCRÉATIVES, CULTURELLES ET SPORTIVES";"AUTRES SPECTACLES";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Public & Social Activities";"INDIVIDUELLE ACCIDENTS";"0";"0.0744782108827757";"ahmed10@gmail.com"
"42948";"ACTIVITÉS RÉCRÉATIVES, CULTURELLES ET SPORTIVES";"AUTRES SPECTACLES";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Public & Social Activities";"RC ASSOCIATION SPORTIVES";"0";"0.0072729535173419";"ahmed10@gmail.com"
"42948";"ACTIVITÉS RÉCRÉATIVES, CULTURELLES ET SPORTIVES";"AUTRES SPECTACLES";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Public & Social Activities";"RC ETABLISSEMENT EDUCATION PHYSIQUE ET SPORTIVES";"0";"0.0072729535173419";"ahmed10@gmail.com"
"42948";"ACTIVITÉS RÉCRÉATIVES, CULTURELLES ET SPORTIVES";"AUTRES SPECTACLES";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Public & Social Activities";"SANTE ET PREVOYANCE";"0";"0.0";"ahmed10@gmail.com"
"430305";"ACTIVITÉS INFORMATIQUES";"ACTIVITÉS DE BANQUES DE DONNÉES";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Other";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"1";"0.9999999999473892";"ahmed10@gmail.com"
"430305";"ACTIVITÉS INFORMATIQUES";"ACTIVITÉS DE BANQUES DE DONNÉES";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Other";"SANTE ET PREVOYANCE";"1";"0.853492975784415";"ahmed10@gmail.com"
"430305";"ACTIVITÉS INFORMATIQUES";"ACTIVITÉS DE BANQUES DE DONNÉES";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Other";"RESPONSABILITE CIVILE";"0";"0.0220389963179986";"ahmed10@gmail.com"
"430305";"ACTIVITÉS INFORMATIQUES";"ACTIVITÉS DE BANQUES DE DONNÉES";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Other";"RESPONSABILITE CIVILE";"0";"0.0";"ahmed10@gmail.com"
"430675";"ACTIVITÉS INFORMATIQUES";"AUTRES ACTIVITÉS RATTACHÉES À L INFORMATIQUE";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Other";"SANTE ET PREVOYANCE";"1";"0.999999999938359";"ahmed10@gmail.com"
"430675";"ACTIVITÉS INFORMATIQUES";"AUTRES ACTIVITÉS RATTACHÉES À L INFORMATIQUE";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Other";"RESPONSABILITE CIVILE";"0";"0.0";"ahmed10@gmail.com"
"430881";"HÔTELS ET RESTAURANTS";"HOTEL";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Hospitality & Leisure";"AUTOMOBILE II";"1";"0.9999999999530976";"ahmed10@gmail.com"
"430881";"HÔTELS ET RESTAURANTS";"HOTEL";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Hospitality & Leisure";"INCENDIE RISQUES SIMPLE";"0";"0.0499450718205624";"ahmed10@gmail.com"
"430881";"HÔTELS ET RESTAURANTS";"HOTEL";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Hospitality & Leisure";"MULTIRISQUE HOTELIER";"0";"0.0311640610605584";"ahmed10@gmail.com"
"430881";"HÔTELS ET RESTAURANTS";"HOTEL";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Hospitality & Leisure";"VOL TOUTE CATEGORIES";"0";"0.0";"ahmed10@gmail.com"
"431826";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"AUTOMOBILE II";"1";"0.9999999999594228";"ahmed10@gmail.com"
"431826";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE AERIEN)";"0";"0.0";"ahmed10@gmail.com"
"431826";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"ASSISTANCES EN VOYAGES - PLAN BASIQUE";"0";"0.0";"ahmed10@gmail.com"
"431826";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(CORPS DE PLAISANCE)";"0";"0.0";"ahmed10@gmail.com"
"431826";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(CORPS DE PECHE)";"0";"0.0";"ahmed10@gmail.com"
"431826";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"TRANSPORT CORPS AVIATION";"0";"0.0";"ahmed10@gmail.com"
"431826";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE TERRESTRE)";"0";"0.0";"ahmed10@gmail.com"
"431826";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE MARITIME)";"0";"0.0";"ahmed10@gmail.com"
"432159";"INDUSTRIE DES PRODUITS ARTISANALES";"ARTICLES ARTISANALES ,ANTIQUITE ET SOUVENIR";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"AUTOMOBILE";"1";"0.9999999999573436";"ahmed10@gmail.com"
"432159";"INDUSTRIE DES PRODUITS ARTISANALES";"ARTICLES ARTISANALES ,ANTIQUITE ET SOUVENIR";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"BRIS DE MACHINES";"0";"0.0";"ahmed10@gmail.com"
"432159";"INDUSTRIE DES PRODUITS ARTISANALES";"ARTICLES ARTISANALES ,ANTIQUITE ET SOUVENIR";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"INCENDIE RISQUES INDUSTRIEL";"0";"0.0";"ahmed10@gmail.com"
"432159";"INDUSTRIE DES PRODUITS ARTISANALES";"ARTICLES ARTISANALES ,ANTIQUITE ET SOUVENIR";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"RC ENTRPRISES INDUSTRIELLES";"0";"0.0";"ahmed10@gmail.com"
"432601";"FABRICATION DE MACHINES ET ÉQUIPEMENTS";"FABRICATION D AUTRES MACHINES OUTILS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"AUTOMOBILE II";"1";"0.9999999999524528";"ahmed10@gmail.com"
"432601";"FABRICATION DE MACHINES ET ÉQUIPEMENTS";"FABRICATION D AUTRES MACHINES OUTILS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Industries & Manufacturing";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"1";"0.9918373223544208";"ahmed10@gmail.com"
"432601";"FABRICATION DE MACHINES ET ÉQUIPEMENTS";"FABRICATION D AUTRES MACHINES OUTILS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Industries & Manufacturing";"RC ENTRPRISES INDUSTRIELLES";"0";"0.0782964626646514";"ahmed10@gmail.com"
"432601";"FABRICATION DE MACHINES ET ÉQUIPEMENTS";"FABRICATION D AUTRES MACHINES OUTILS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Industries & Manufacturing";"INCENDIE RISQUES INDUSTRIEL";"0";"0.0782964626646514";"ahmed10@gmail.com"
"432601";"FABRICATION DE MACHINES ET ÉQUIPEMENTS";"FABRICATION D AUTRES MACHINES OUTILS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Industries & Manufacturing";"BRIS DE MACHINES";"0";"0.0782964626646514";"ahmed10@gmail.com"
"432601";"FABRICATION DE MACHINES ET ÉQUIPEMENTS";"FABRICATION D AUTRES MACHINES OUTILS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"RC ENTRPRISES INDUSTRIELLES";"0";"0.0";"ahmed10@gmail.com"
"432601";"FABRICATION DE MACHINES ET ÉQUIPEMENTS";"FABRICATION D AUTRES MACHINES OUTILS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"BRIS DE MACHINES";"0";"0.0";"ahmed10@gmail.com"
"432601";"FABRICATION DE MACHINES ET ÉQUIPEMENTS";"FABRICATION D AUTRES MACHINES OUTILS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"INCENDIE RISQUES INDUSTRIEL";"0";"0.0";"ahmed10@gmail.com"
"433633";"CONSTRUCTION";"TERRASSEMENTS DIVERS, DÉMOLITION";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"AUTOMOBILE II";"1";"0.9999999999539096";"ahmed10@gmail.com"
"433633";"CONSTRUCTION";"TERRASSEMENTS DIVERS, DÉMOLITION";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"RESPONSABILITE DECENNALE";"0";"0.1189968828433514";"ahmed10@gmail.com"
"433633";"CONSTRUCTION";"TERRASSEMENTS DIVERS, DÉMOLITION";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"TOUS RISQUES CHANTIER";"0";"0.0528933310066407";"ahmed10@gmail.com"
"433633";"CONSTRUCTION";"TERRASSEMENTS DIVERS, DÉMOLITION";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"RC ENTREPRISE DE BATIMENT ET TRAVAUX PUBLIC";"0";"0.0508550023734322";"ahmed10@gmail.com"
"433633";"CONSTRUCTION";"TERRASSEMENTS DIVERS, DÉMOLITION";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"MULTIRISQUES PROFESSIONNELLES";"0";"0.0";"ahmed10@gmail.com"
"433978";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"AUTOMOBILE II";"1";"0.9999999999594228";"ahmed10@gmail.com"
"433978";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE TERRESTRE)";"0";"0.0";"ahmed10@gmail.com"
"433978";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE AERIEN)";"0";"0.0";"ahmed10@gmail.com"
"433978";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE MARITIME)";"0";"0.0";"ahmed10@gmail.com"
"433978";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"TRANSPORT CORPS AVIATION";"0";"0.0";"ahmed10@gmail.com"
"433978";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(CORPS DE PECHE)";"0";"0.0";"ahmed10@gmail.com"
"433978";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"POLICE AU VOYAGE(CORPS DE PLAISANCE)";"0";"0.0";"ahmed10@gmail.com"
"433978";"TRANSPORTS TERRESTRES";"TRANSPORTS ROUTIERS DE MARCHANDISES INTERURBAINS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"ASSISTANCES EN VOYAGES - PLAN BASIQUE";"0";"0.0";"ahmed10@gmail.com"
"434148";"INDUSTRIES ALIMENTAIRES";"AUTRES ACTIVITÉS DE TRAVAIL DES GRAINS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"AUTOMOBILE II";"1";"0.9999999999528618";"ahmed10@gmail.com"
"434148";"INDUSTRIES ALIMENTAIRES";"AUTRES ACTIVITÉS DE TRAVAIL DES GRAINS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Industries & Manufacturing";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"1";"0.9914731956827904";"ahmed10@gmail.com"
"434148";"INDUSTRIES ALIMENTAIRES";"AUTRES ACTIVITÉS DE TRAVAIL DES GRAINS";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Industries & Manufacturing";"SANTE ET PREVOYANCE";"1";"0.8548965383150849";"ahmed10@gmail.com"
"434148";"INDUSTRIES ALIMENTAIRES";"AUTRES ACTIVITÉS DE TRAVAIL DES GRAINS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Industries & Manufacturing";"BRIS DE MACHINES";"0";"0.0771869697858601";"ahmed10@gmail.com"
"434148";"INDUSTRIES ALIMENTAIRES";"AUTRES ACTIVITÉS DE TRAVAIL DES GRAINS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Industries & Manufacturing";"RC ENTRPRISES INDUSTRIELLES";"0";"0.0771869697858601";"ahmed10@gmail.com"
"434148";"INDUSTRIES ALIMENTAIRES";"AUTRES ACTIVITÉS DE TRAVAIL DES GRAINS";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Industries & Manufacturing";"INCENDIE RISQUES INDUSTRIEL";"0";"0.0771869697858601";"ahmed10@gmail.com"
"434148";"INDUSTRIES ALIMENTAIRES";"AUTRES ACTIVITÉS DE TRAVAIL DES GRAINS";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Industries & Manufacturing";"BRIS DE MACHINES";"0";"0.0365161496120543";"ahmed10@gmail.com"
"434148";"INDUSTRIES ALIMENTAIRES";"AUTRES ACTIVITÉS DE TRAVAIL DES GRAINS";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Industries & Manufacturing";"RC ENTRPRISES INDUSTRIELLES";"0";"0.0365161496120543";"ahmed10@gmail.com"
"434148";"INDUSTRIES ALIMENTAIRES";"AUTRES ACTIVITÉS DE TRAVAIL DES GRAINS";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Industries & Manufacturing";"INCENDIE RISQUES INDUSTRIEL";"0";"0.0365161496120543";"ahmed10@gmail.com"
"434148";"INDUSTRIES ALIMENTAIRES";"AUTRES ACTIVITÉS DE TRAVAIL DES GRAINS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"INCENDIE RISQUES INDUSTRIEL";"0";"0.0";"ahmed10@gmail.com"
"434148";"INDUSTRIES ALIMENTAIRES";"AUTRES ACTIVITÉS DE TRAVAIL DES GRAINS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"RC ENTRPRISES INDUSTRIELLES";"0";"0.0";"ahmed10@gmail.com"
"434148";"INDUSTRIES ALIMENTAIRES";"AUTRES ACTIVITÉS DE TRAVAIL DES GRAINS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Industries & Manufacturing";"BRIS DE MACHINES";"0";"0.0";"ahmed10@gmail.com"
"435180";"";"NON DEFINI";"OMNICANAL AUTOMOBILE PACK PERSONALISE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Other";"OMNICANAL AUTOMOBILE PACK PERSONALISE";"1";"0.9999999999588024";"ahmed10@gmail.com"
"435180";"";"NON DEFINI";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Other";"AUTOMOBILE";"1";"0.9784204702577116";"ahmed10@gmail.com"
"435180";"";"NON DEFINI";"OMNICANAL AUTOMOBILE PACK PERSONALISE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Other";"RESPONSABILITE CIVILE";"0";"0.1282822155205067";"ahmed10@gmail.com"
"435180";"";"NON DEFINI";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Other";"RESPONSABILITE CIVILE";"0";"0.0";"ahmed10@gmail.com"
"435434";"ACTIVITES IARD TARIFIABLES";"LAVERIE SELF SERVICE AVEC OU SANS SECHOIR";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Finance & Assurance";"AUTOMOBILE";"1";"0.9999999999587978";"ahmed10@gmail.com"
"435434";"ACTIVITES IARD TARIFIABLES";"LAVERIE SELF SERVICE AVEC OU SANS SECHOIR";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Finance & Assurance";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"1";"0.9861005670068494";"ahmed10@gmail.com"
"435434";"ACTIVITES IARD TARIFIABLES";"LAVERIE SELF SERVICE AVEC OU SANS SECHOIR";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Finance & Assurance";"SANTE ET PREVOYANCE";"0";"0.1896167713244091";"ahmed10@gmail.com"
"435434";"ACTIVITES IARD TARIFIABLES";"LAVERIE SELF SERVICE AVEC OU SANS SECHOIR";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Finance & Assurance";"ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON";"0";"0.1681751003201026";"ahmed10@gmail.com"
"435434";"ACTIVITES IARD TARIFIABLES";"LAVERIE SELF SERVICE AVEC OU SANS SECHOIR";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Finance & Assurance";"ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON+ (AS)";"0";"0.1681751003201026";"ahmed10@gmail.com"
